"Y","A","L","S","C"
NA,NA,-0.775157770851509,0,0
9.56156755140389,1,2.06068761751814,1,0
NA,0,2.58539637352218,1,1
NA,1,1.4998064030903,1,1
NA,1,-0.100192607788636,1,1
3.43158804474601,0,0.647185814663537,1,0
NA,NA,-1.40458976481618,0,0
NA,NA,-1.33411764776861,0,0
0.132016582139004,0,-0.446729345052682,1,0
4.96871097839862,0,1.69061986061771,1,0
NA,NA,-0.223365145696298,0,0
2.47675020270441,0,0.923438510803911,1,0
NA,NA,-0.0495256938434538,0,0
NA,NA,-0.346890884284201,0,0
NA,NA,0.199251919612581,0,0
5.20604914028744,1,-0.132327785051881,1,0
4.53105683882642,0,1.45423172269893,1,0
NA,NA,-1.32063917335026,0,0
5.76088382604954,1,0.109207163477544,1,0
NA,0,-0.0254722179209988,1,1
5.34224321000011,1,-0.135157590930348,1,0
NA,NA,-0.640525314131231,0,0
7.67000325367721,1,0.71748255574154,1,0
NA,NA,-1.47690981302073,0,0
6.17690457004515,1,0.75410479816319,1,0
NA,NA,-2.18980917487403,0,0
2.55340996794228,0,1.55309984771205,1,0
NA,NA,0.702061998975101,0,0
NA,NA,0.0515238125352395,0,0
NA,NA,-2.42797370995882,0,0
NA,1,-0.0860707324535189,1,1
NA,NA,-0.738357445758922,0,0
NA,1,1.16772402635259,1,1
-0.722647329422571,0,-1.63264961625291,1,0
NA,NA,-1.61312915574097,0,0
NA,NA,-0.224659351788146,0,0
NA,0,-0.0551681503459401,1,1
NA,NA,-0.627365956924184,0,0
0.584471633743094,0,-0.184349380412772,1,0
NA,1,-0.263044660917603,1,1
NA,NA,-0.525646241251671,0,0
NA,NA,-0.67522749773812,0,0
1.56169685386691,0,-0.156788604665715,1,0
NA,NA,0.969242741689339,0,0
NA,NA,1.86326613150228,0,0
NA,NA,1.01885748883875,0,0
NA,NA,0.0456918216264974,0,0
NA,NA,-1.20179167247776,0,0
4.34506071269462,0,0.909354155230945,1,0
NA,NA,1.46195822050016,0,0
NA,NA,-0.184626753951705,0,0
NA,NA,-0.190168268382486,0,0
NA,NA,1.24329480266288,0,0
NA,NA,0.18558749818315,0,0
NA,NA,2.27102227928726,0,0
NA,NA,-0.0515549198891902,0,0
NA,NA,-1.61554882919585,0,0
NA,0,1.05795583994723,1,1
NA,NA,0.361894756181958,0,0
NA,NA,-0.265876705750517,0,0
NA,NA,-1.25578140173536,0,0
6.48977321515127,1,0.87648416717228,1,0
3.24588631134823,0,0.592634666890485,1,0
7.35122009994467,1,0.271525680875784,1,0
8.24701827197643,1,1.55327347117647,1,0
NA,NA,-1.06380687634054,0,0
NA,1,0.206822497346744,1,1
NA,NA,-0.248933255655566,0,0
2.65636522779165,0,0.515388673918764,1,0
3.2518696328411,0,0.442785820060402,1,0
6.26746173812518,1,-0.117116618623996,1,0
-0.266944845587143,0,-1.49784147274197,1,0
3.29467160430805,0,0.0472006059695206,1,0
8.94257907468887,1,1.4802578676094,1,0
NA,NA,-1.96455496249316,0,0
NA,NA,-0.538555626716068,0,0
NA,NA,0.50278659285196,0,0
NA,NA,-1.09331277445394,0,0
NA,NA,-1.02602611043194,0,0
NA,NA,-1.01203614366599,0,0
NA,NA,-0.782634176957744,0,0
6.34625683765231,1,0.359562812057244,1,0
NA,NA,1.99862021891536,0,0
NA,NA,0.55393480042535,0,0
NA,NA,-0.808303348930513,0,0
NA,NA,-0.557018477813349,0,0
NA,NA,-1.08560353078743,0,0
NA,NA,-0.71979401765733,0,0
NA,NA,-0.692566843267431,0,0
4.31101587335383,0,1.4135047045491,1,0
NA,NA,0.640962189123194,0,0
NA,NA,-1.7175207063165,0,0
3.19809343992174,0,0.82618859480234,1,0
NA,NA,1.28077530846579,0,0
1.613145685322,0,-0.231344204570623,1,0
6.80897270576194,1,1.35882748116687,1,0
NA,1,0.341239054522143,1,1
NA,NA,0.642236181244164,0,0
NA,NA,-0.321210717862453,0,0
8.50194840975421,1,1.44019566135034,1,0
NA,1,0.0537341212031113,1,1
3.49393656572142,1,-0.269713563078948,1,0
NA,NA,0.466756268777527,0,0
NA,NA,-0.11071137212952,0,0
NA,NA,-0.25606542122908,0,0
NA,NA,0.726092190740559,0,0
NA,NA,-0.200982022267937,0,0
NA,NA,-0.422671961211497,0,0
1.93130462833474,0,-0.54216975567854,1,0
2.36947324180309,1,-1.39017790544112,1,0
8.59753420161538,1,1.60713541056557,1,0
NA,NA,-0.652838190922449,0,0
NA,NA,-0.380368509294335,0,0
NA,NA,0.0867430365496318,0,0
NA,NA,-0.649057964312564,0,0
NA,NA,-2.01649070787307,0,0
NA,0,0.448577388746643,1,1
NA,NA,0.523388159192163,0,0
NA,NA,-0.246122239665679,0,0
NA,NA,-0.544545707183516,0,0
NA,NA,-0.803683014742773,0,0
12.2651360367189,1,1.95447105047381,1,0
NA,NA,-0.296887442895346,0,0
NA,0,-0.035404687210021,1,1
2.75615667953112,0,0.107189714468554,1,0
NA,NA,-0.230620531545034,0,0
10.6371445293464,1,2.39007004059566,1,0
6.10678384447717,1,-0.0116323437326994,1,0
NA,NA,-1.08905940665858,0,0
6.84531195438581,1,0.313769183171077,1,0
NA,1,1.09572140336201,1,1
2.09292003061515,1,-1.01889460165192,1,0
NA,0,1.67087514103806,1,1
1.02228314810299,0,0.275183470718412,1,0
NA,NA,-0.181866399727406,0,0
NA,NA,0.867355430722069,0,0
-1.62795754667786,0,-1.40279690623594,1,0
10.3563800231872,1,1.48230141230567,1,0
1.20004626718903,0,-0.591796068662362,1,0
NA,NA,-0.885001753474386,0,0
3.33793990706734,1,-0.527436558659494,1,0
NA,NA,0.0310374052801759,0,0
3.27354128249059,1,-0.946515483343574,1,0
NA,NA,-2.49897029524684,0,0
NA,NA,0.145711531004003,0,0
3.5075609857496,0,0.858703393437413,1,0
NA,NA,-0.209938282882933,0,0
NA,NA,0.398824020925648,0,0
2.75127317997587,0,0.761127736197585,1,0
NA,NA,-0.965406631821685,0,0
NA,1,1.70425351971367,1,1
NA,NA,-0.81581184165478,0,0
4.76834061180591,1,0.0505031847282846,1,0
NA,NA,1.81833471172887,0,0
2.28427092156227,0,0.233738106743284,1,0
NA,NA,-0.0287897691741464,0,0
-1.11215548190729,0,-1.13535799444069,1,0
NA,NA,-1.15737781092832,0,0
NA,NA,-0.547340906138225,0,0
NA,NA,-0.433572715922771,0,0
8.79676547534755,1,1.66248593383382,1,0
NA,0,-0.563130851439488,1,1
NA,NA,-1.14555224504636,0,0
NA,1,0.70929132488924,1,1
NA,NA,0.160234692884093,0,0
5.76029764740159,1,0.113352593811487,1,0
5.23094580434556,0,1.49521350608348,1,0
5.26072949175262,1,1.02323662606114,1,0
NA,NA,1.17446162052015,0,0
NA,NA,-0.244503756930785,0,0
NA,NA,-0.166932131005799,0,0
3.80682819725565,1,-0.0841155041461892,1,0
NA,NA,-0.826498278320729,0,0
NA,NA,-1.18949684486068,0,0
5.74013937031074,1,0.393351860980975,1,0
NA,NA,-0.180783643152807,0,0
NA,NA,0.00218840129337854,0,0
6.70372517883206,1,1.18276728772386,1,0
NA,NA,-0.688825038725034,0,0
NA,0,1.96360867768691,1,1
NA,NA,-0.441910422925586,0,0
2.24356284738603,0,0.781007950063791,1,0
NA,NA,-1.13436748209853,0,0
4.08489172435293,0,0.273041389468936,1,0
NA,NA,-0.763706558389942,0,0
0.61013250879703,0,-0.737607983989264,1,0
NA,NA,-1.25657614092639,0,0
NA,NA,-0.0170698956009469,0,0
NA,NA,0.760560550871685,0,0
NA,NA,-0.171825915244101,0,0
NA,0,-0.265263394261249,1,1
NA,NA,-0.423995996873209,0,0
3.01757701591584,0,0.689272118280285,1,0
NA,1,1.05045042906015,1,1
NA,NA,-2.19402499653358,0,0
NA,NA,-0.502965563297584,0,0
NA,NA,0.880319117538282,0,0
2.77531905108374,0,1.54835282944109,1,0
NA,NA,0.578006183928215,0,0
NA,NA,-0.13083383528347,0,0
6.06660504585062,1,0.607857026905797,1,0
1.95794222785242,0,0.217520387392552,1,0
NA,NA,0.526191223166367,0,0
3.69402739136416,0,0.461979537951275,1,0
NA,NA,1.50399120650089,0,0
NA,NA,0.353009602570219,0,0
NA,0,-0.398902404734734,1,1
NA,NA,1.02355959954025,0,0
0.82886380242247,0,-0.800870910576536,1,0
NA,NA,-0.297780153902299,0,0
NA,NA,-2.40109468243829,0,0
3.36678528727299,0,0.193998228900719,1,0
2.01800995663054,0,0.63054874598584,1,0
-0.228485877003304,1,-1.72234774234449,1,0
NA,NA,2.53904641213465,0,0
NA,NA,-0.93202765273661,0,0
NA,NA,-1.2920278081392,0,0
NA,NA,-0.329125469198937,0,0
NA,NA,0.299302194344734,0,0
NA,NA,-0.440187586812284,0,0
2.30769900233337,0,0.496934162455208,1,0
NA,0,-0.89057085460159,1,1
7.02397608743682,1,0.731639832631132,1,0
NA,NA,0.126996462004796,0,0
8.36553950117458,1,1.88904233606744,1,0
NA,NA,0.379767693804555,0,0
NA,NA,-0.0448161139871801,0,0
NA,1,0.136043976842453,1,1
NA,NA,0.550276535752571,0,0
NA,NA,-0.808080397534084,0,0
0.216571527376287,0,-1.00699603251889,1,0
NA,NA,0.858202267276623,0,0
3.26815713690605,0,0.0844163440587337,1,0
NA,NA,-1.48179176140082,0,0
NA,NA,-0.9651266161995,0,0
2.73095800768164,0,0.103600145420958,1,0
NA,0,1.1773236654154,1,1
NA,NA,0.192566454895148,0,0
NA,NA,-0.00723908878469659,0,0
NA,NA,-0.462310513259255,0,0
NA,NA,-0.724387535647471,0,0
NA,NA,-0.639016919876248,0,0
5.02673524476956,1,0.444142523918265,1,0
NA,NA,-0.584054238178266,0,0
NA,NA,0.186265347755488,0,0
NA,NA,-0.300342713730724,0,0
NA,NA,0.159700413754183,0,0
8.79609887689703,1,1.01999508545972,1,0
NA,NA,0.798351878707584,0,0
NA,NA,-0.044090271581282,0,0
NA,NA,-0.992193431605077,0,0
NA,NA,0.575852522768862,0,0
NA,NA,0.135781237800526,0,0
NA,NA,-1.01208196057172,0,0
7.66577769610846,1,1.00402316383581,1,0
NA,NA,0.876095886998526,0,0
NA,NA,-0.692968115760895,0,0
5.43732116951141,0,2.68180948338679,1,0
NA,NA,-3.13899312896842,0,0
NA,NA,0.645956605503056,0,0
NA,NA,-0.480610133856287,0,0
NA,NA,0.192807393685871,0,0
NA,NA,-1.04925616100414,0,0
NA,NA,-0.24585186926655,0,0
NA,NA,-0.613729291010653,0,0
6.43522415269946,1,0.497692038896738,1,0
NA,0,0.456841757760867,1,1
3.48060940531957,0,0.730374039844885,1,0
6.87933350333961,1,0.399518813185011,1,0
NA,NA,-0.0861377871174699,0,0
NA,NA,-0.0963810493728022,0,0
NA,1,1.86373382233984,1,1
NA,1,0.851283491078538,1,1
3.67057930133738,0,-0.0592854618366041,1,0
3.39567866611776,0,1.50066953016993,1,0
1.41792974254133,0,0.451022941536234,1,0
3.64293644115058,1,-0.0995630325040558,1,0
NA,NA,-1.02102751463047,0,0
NA,NA,0.346607005280016,0,0
5.46731834702003,1,0.517299926175581,1,0
NA,NA,-0.639980910158429,0,0
2.0760959230853,1,-0.998203710977064,1,0
NA,NA,-1.32931604978871,0,0
NA,NA,-0.873582293537821,0,0
8.69543556435039,1,1.07104687470885,1,0
2.58003676395841,0,0.468129482172467,1,0
NA,NA,-0.927321793089823,0,0
NA,NA,-1.5818156716694,0,0
NA,NA,-2.78399210945974,0,0
1.3816644246287,0,-0.936595221275909,1,0
NA,NA,0.477875031833748,0,0
NA,NA,-1.19529144352291,0,0
NA,NA,0.305301660949113,0,0
NA,NA,1.73266163127779,0,0
NA,NA,-2.16316306849597,0,0
1.21004463620725,0,-0.119819499989917,1,0
NA,NA,-0.975527419817998,0,0
8.34295955164105,1,0.957784463175755,1,0
NA,NA,0.00494753450098241,0,0
4.50623249413654,1,0.354204596046414,1,0
4.52666842264275,1,0.176206004043117,1,0
NA,1,0.230682050535359,1,1
NA,NA,0.329397305970626,0,0
NA,NA,-0.97239308578563,0,0
NA,NA,1.28169363205409,0,0
7.87799497706011,1,1.52914308593026,1,0
NA,NA,-0.150879530345409,0,0
NA,NA,-0.181568669642687,0,0
NA,NA,-1.84093919530514,0,0
NA,0,0.16519261489522,1,1
-0.0985225018069749,0,-2.25342167258279,1,0
NA,NA,-0.203377537798555,0,0
NA,NA,-1.48901267982703,0,0
NA,NA,-0.80592313159309,0,0
NA,1,-0.163240061919337,1,1
NA,NA,0.52583578459122,0,0
NA,1,1.40240703340828,1,1
NA,NA,-0.426245303013057,0,0
NA,NA,-0.212596795069938,0,0
NA,NA,-0.230817019099012,0,0
NA,NA,-0.492154208159477,0,0
NA,NA,-0.307399420096093,0,0
2.59575190819383,0,0.713397005310362,1,0
NA,1,1.75659582364803,1,1
NA,0,1.56873629399177,1,1
NA,NA,-0.114376060875312,0,0
3.63017854227389,0,0.585612246214135,1,0
NA,NA,-0.583870739389275,0,0
NA,NA,-1.50778289137984,0,0
NA,NA,0.518631721220592,0,0
NA,NA,0.367644068718127,0,0
NA,0,1.59744004592723,1,1
NA,NA,-0.173505779423678,0,0
NA,NA,-1.71396796503711,0,0
NA,NA,0.284856517472213,0,0
NA,NA,-1.51545966092347,0,0
NA,NA,-1.11722842504756,0,0
NA,0,-0.462236253258946,1,1
NA,NA,-0.450398744367243,0,0
NA,NA,-1.37722783470441,0,0
NA,1,1.04859151359238,1,1
NA,NA,0.30555621676614,0,0
NA,NA,-0.918748616451352,0,0
4.23079674443736,1,-0.845222587052554,1,0
NA,NA,-1.22732567518176,0,0
6.63594214098786,1,0.351529308690375,1,0
2.69466620005584,0,0.880826582309925,1,0
3.98935400135793,1,-0.453966879586077,1,0
NA,NA,1.01804620900246,0,0
NA,1,-0.319211879877217,1,1
NA,1,0.258135510658443,1,1
6.67602206918393,1,1.1163642663612,1,0
NA,NA,-0.77210829956962,0,0
NA,1,0.11259430625395,1,1
NA,NA,0.531562239371635,0,0
NA,NA,-0.422902650617128,0,0
NA,NA,0.148623992007772,0,0
3.2023870104464,0,0.399286308762999,1,0
9.70085935205284,1,1.18545205531744,1,0
NA,NA,0.919095331882199,0,0
NA,NA,-0.394769701294296,0,0
6.73531334286435,1,0.609240909110271,1,0
3.3641530500934,0,1.552754323222,1,0
-0.126821356211135,0,-0.628994863204225,1,0
NA,NA,1.41924953870264,0,0
NA,NA,-1.37066534309718,0,0
2.98593335776819,1,-0.897031020178635,1,0
NA,1,0.137112823194629,1,1
NA,NA,-1.70437576028005,0,0
3.11112060103961,0,0.320308058794637,1,0
NA,NA,-2.13104361809747,0,0
NA,NA,-0.742451433401934,0,0
NA,NA,-0.951941765720053,0,0
NA,0,0.9339879197246,1,1
NA,NA,-1.09948288223523,0,0
NA,NA,1.29711010122401,0,0
NA,NA,-0.811869011460113,0,0
NA,NA,-0.338192213747675,0,0
NA,NA,-0.829080141784422,0,0
NA,NA,1.0766521816494,0,0
NA,NA,-1.3278948055111,0,0
1.29106279799367,0,0.739907498461063,1,0
NA,NA,0.976673150622898,0,0
NA,NA,-0.37681524864787,0,0
NA,NA,-1.30089125498605,0,0
2.42743293491279,0,0.725204344924953,1,0
NA,NA,-0.970320176942339,0,0
NA,NA,-0.887412359318331,0,0
NA,NA,-0.686216777211002,0,0
NA,NA,-0.934156876357403,0,0
11.6083368430079,1,1.65832732814445,1,0
6.3805819368509,1,0.614131653946908,1,0
NA,NA,0.338641287474492,0,0
NA,NA,-0.576008960512498,0,0
6.36150603906355,1,1.05067558510226,1,0
NA,NA,-1.01644723113006,0,0
NA,NA,-0.210170203015396,0,0
4.20309541826822,0,1.10298560260448,1,0
3.96037805602867,1,-0.933756564769499,1,0
NA,NA,0.0373396617812627,0,0
NA,NA,-0.769076145758471,0,0
NA,NA,-0.387566229908299,0,0
5.62563266132229,1,-0.0538397421329862,1,0
NA,NA,-0.188542475976531,0,0
3.9758661656768,0,0.965698413257635,1,0
NA,NA,0.625906596890689,0,0
NA,1,0.817892823041214,1,1
NA,1,0.846438126417034,1,1
8.27152031782753,1,1.33169732315778,1,0
2.90740379389571,0,0.226968255002824,1,0
4.40788318727946,0,0.65350981979275,1,0
NA,NA,-0.340644344731065,0,0
NA,NA,-0.115979062343394,0,0
NA,NA,0.535850478938863,0,0
NA,NA,-0.337686762629956,0,0
4.43603635314699,1,-0.374418781703754,1,0
NA,NA,0.272783555184757,0,0
4.37493641408077,0,1.53591780168055,1,0
NA,NA,-1.39188968640531,0,0
NA,NA,-0.471635008527422,0,0
NA,NA,0.381585018084879,0,0
3.60700153414647,1,0.319341086263141,1,0
NA,NA,-1.41476618244951,0,0
NA,NA,-0.739714251249943,0,0
0.0566297090552705,0,-1.12173115267717,1,0
NA,NA,-0.0455645969922295,0,0
NA,0,1.31356314065774,1,1
5.0971904959575,1,-0.00158204230492996,1,0
NA,NA,-0.212091233815896,0,0
NA,NA,2.25347500925588,0,0
NA,NA,-0.60624713210924,0,0
NA,NA,0.113822755103304,0,0
NA,NA,-0.334740454208365,0,0
3.03843944579371,1,-0.907281697378612,1,0
NA,NA,0.605857718423735,0,0
NA,NA,-0.522815844166493,0,0
7.52802169090317,1,0.850439392709796,1,0
NA,NA,-0.408036071471018,0,0
-0.508784568122037,0,-0.141808656570536,1,0
NA,NA,-0.813898073869445,0,0
2.56980763499961,1,-0.325540589312666,1,0
NA,NA,0.378157397165477,0,0
NA,NA,-1.994485362048,0,0
NA,NA,-0.999356693242897,0,0
NA,NA,0.283822423134089,0,0
NA,NA,-1.10119397684316,0,0
NA,NA,0.983346982359529,0,0
NA,NA,-1.01662540554706,0,0
NA,NA,-0.863907495138643,0,0
NA,NA,-0.226986669320352,0,0
NA,NA,-0.272388059455222,0,0
4.13342165066146,1,-0.253790438243238,1,0
NA,NA,0.415776373443036,0,0
NA,NA,0.572441869624907,0,0
NA,NA,-1.81823624118953,0,0
7.09173641843357,1,0.953336849161407,1,0
4.25396195911364,0,1.34424787271312,1,0
NA,NA,-0.754470215261657,0,0
NA,NA,-1.88690223703747,0,0
-0.765344101488848,1,-1.63915999611165,1,0
NA,NA,-1.91281989340237,0,0
7.42746120694048,1,0.308721061757311,1,0
NA,NA,0.634157592046035,0,0
NA,NA,1.47396772275126,0,0
0.467861543565957,0,0.32357209555769,1,0
5.83860899357691,0,0.923510125090382,1,0
NA,NA,-0.556882439326111,0,0
NA,NA,-0.992930853628641,0,0
NA,1,0.267362681279231,1,1
6.69554593049667,1,0.337202940545064,1,0
NA,NA,-2.07330759695566,0,0
5.58984185471207,1,0.937936932333045,1,0
NA,NA,-0.613064599652876,0,0
NA,NA,-0.112092904178992,0,0
NA,0,-1.01392542362372,1,1
NA,NA,0.636392746769097,0,0
NA,NA,-0.370722808414899,0,0
-0.041663261375936,0,-1.42133301305244,1,0
4.53705725716549,1,0.289090230395264,1,0
NA,NA,-1.64787067570603,0,0
NA,NA,-0.190245222772756,0,0
4.41283860768727,1,0.0194040309542796,1,0
NA,1,2.7018310603995,1,1
NA,NA,0.510971555702922,0,0
NA,NA,-1.2733439430434,0,0
NA,0,0.376437913312468,1,1
NA,NA,-0.0987659900483044,0,0
NA,1,0.220544495588186,1,1
NA,NA,-1.61592686996966,0,0
NA,1,1.68090301749135,1,1
NA,NA,0.558235768607064,0,0
NA,NA,-0.376390838734751,0,0
NA,NA,-2.02756608489503,0,0
NA,1,0.397905309906828,1,1
NA,NA,-1.39689726524874,0,0
NA,NA,-1.18227052196702,0,0
NA,NA,0.542324933740678,0,0
8.5784130992472,1,0.734721150305722,1,0
4.62652024095408,1,-0.378504196411471,1,0
NA,NA,-1.64280557175606,0,0
NA,NA,-2.35363430203608,0,0
NA,NA,-1.40018450981963,0,0
NA,NA,-0.696793174595107,0,0
NA,NA,-0.973673476625389,0,0
NA,1,0.321376423697846,1,1
NA,NA,-0.819010373585505,0,0
NA,NA,0.472704589780157,0,0
NA,NA,1.1954171235144,0,0
NA,NA,-0.445658345235482,0,0
NA,NA,-1.35312998679368,0,0
3.06909959577253,1,-1.18503067452279,1,0
NA,0,0.760606964346921,1,1
NA,NA,-1.55734809274195,0,0
NA,NA,1.60220703903869,0,0
NA,NA,0.279216025367745,0,0
NA,NA,0.958156714510435,0,0
NA,NA,-0.737894964320054,0,0
NA,NA,-0.641051896129936,0,0
NA,NA,0.446461847481247,0,0
4.23790347817225,1,-0.189212251041565,1,0
NA,NA,0.588090755966724,0,0
NA,NA,-0.188046258983758,0,0
4.53908519455353,1,-0.183047444540422,1,0
3.13141988667235,0,1.76037108613501,1,0
5.52124925845049,1,0.491819019266072,1,0
NA,NA,-2.32690137102039,0,0
3.67236801909806,0,0.717234053379376,1,0
NA,NA,-0.68233877507983,0,0
NA,NA,0.038614423126172,0,0
NA,NA,1.35344327237485,0,0
8.0845232935765,1,1.69138981336243,1,0
0.88998959880145,1,-1.97724922370716,1,0
NA,NA,-1.52539749092167,0,0
NA,NA,0.437746900882553,0,0
NA,NA,-0.643125319354182,0,0
NA,NA,-0.4760779533788,0,0
NA,1,1.22940126860005,1,1
NA,NA,-0.461557933995871,0,0
NA,NA,-1.1671305153144,0,0
3.78854328407455,1,-0.300352441454184,1,0
NA,NA,0.769973982367045,0,0
NA,NA,0.240262799278662,0,0
9.02696103123255,1,0.754168797301627,1,0
NA,NA,-1.76908156428037,0,0
NA,NA,0.116332320379715,0,0
NA,1,0.692022539741815,1,1
7.7043890371181,1,1.37798602518764,1,0
-1.04376322197555,1,-2.73597021069485,1,0
NA,NA,-0.782565190445743,0,0
3.93338389787782,0,0.808043339986812,1,0
NA,NA,0.524068585979806,0,0
6.63878698767417,1,0.35611777436691,1,0
NA,NA,-1.6049550133313,0,0
NA,NA,-0.322682059625519,0,0
NA,NA,-2.16145939152144,0,0
NA,NA,0.0190967022825058,0,0
NA,NA,-0.992704380579595,0,0
NA,NA,-1.43976540953535,0,0
NA,NA,0.169291552863872,0,0
9.77018934320169,1,1.8248258610762,1,0
NA,NA,-1.58444178208245,0,0
NA,NA,-0.873830017616974,0,0
NA,NA,-0.195780946959777,0,0
NA,1,-0.706652682485904,1,1
-0.232748972277421,0,-1.04368410538297,1,0
7.63493859636019,1,0.61000173520942,1,0
NA,NA,-1.00719181216564,0,0
NA,NA,-0.161783123191246,0,0
NA,0,0.980051876335626,1,1
5.35001010515838,1,0.361942258956084,1,0
NA,NA,-1.60565791906829,0,0
7.97221215051557,1,1.31105640447589,1,0
6.59055810256454,1,0.539388173408711,1,0
NA,NA,0.218794224103804,0,0
2.89254198720713,0,-0.129966893255263,1,0
NA,1,-0.865052891545505,1,1
NA,1,-0.825638182890832,1,1
NA,NA,-0.954139075093771,0,0
NA,NA,-1.3922237409318,0,0
NA,NA,0.532505696903585,0,0
NA,NA,-1.36001392024891,0,0
6.40996244722632,1,0.417999489071495,1,0
NA,NA,-0.850258156293663,0,0
5.07478677605226,1,0.869526359692787,1,0
NA,NA,1.03448043626442,0,0
NA,NA,0.0207367874396349,0,0
6.61999011652881,1,0.395119304823088,1,0
5.35934827435362,1,0.276352141875242,1,0
NA,NA,-1.40690816653097,0,0
NA,0,0.804685346315888,1,1
NA,1,0.775054010807102,1,1
NA,NA,-0.908145691062996,0,0
NA,NA,-0.996020115936964,0,0
NA,1,0.362546645148159,1,1
NA,NA,-1.08608236477082,0,0
NA,NA,0.175262128847649,0,0
5.58075096372685,1,0.634523421021894,1,0
NA,NA,-0.268304978918258,0,0
3.63266346352571,1,-0.143418596403623,1,0
NA,NA,-0.68532621612298,0,0
NA,NA,-0.310462136836296,0,0
NA,NA,-0.570169549397608,0,0
NA,0,2.53434623037214,1,1
NA,NA,0.601535968134075,0,0
NA,1,1.12756120883178,1,1
NA,NA,-0.470251565380531,0,0
NA,NA,-0.207428502167303,0,0
11.9278304780033,1,2.7456733627009,1,0
NA,NA,-0.830290714875519,0,0
NA,NA,-0.642700128605558,0,0
NA,1,-0.14161198106721,1,1
7.27997381747566,1,1.10436615092869,1,0
NA,NA,-3.00102477350675,0,0
NA,0,2.05359382706753,1,1
NA,NA,-1.09379605229137,0,0
NA,NA,-1.22656351514338,0,0
3.51532767484795,1,-0.342277227142286,1,0
2.9759152491781,0,0.658532578195758,1,0
NA,NA,-0.851445102760097,0,0
NA,1,-1.87598302993031,1,1
NA,NA,-0.48985664144872,0,0
5.89582093071865,1,0.328243402709361,1,0
3.3854493730484,0,0.865162051806121,1,0
2.66942824016935,0,1.13971671684903,1,0
NA,NA,-0.433955263226009,0,0
NA,1,1.46297579684964,1,1
2.82691483881788,0,1.19780771096557,1,0
NA,NA,-0.46228665944604,0,0
NA,0,0.912847756741927,1,1
4.3222634945648,0,1.05656727466585,1,0
NA,NA,-1.38155427610757,0,0
6.04417256162416,0,1.52242167132902,1,0
NA,NA,-0.0780192840566323,0,0
3.3326388448509,0,0.502346304431283,1,0
1.70671901126547,0,-0.0872131289547691,1,0
NA,NA,-0.690953385894806,0,0
7.90931281650434,1,1.52642292910877,1,0
NA,1,1.3140666822661,1,1
NA,NA,-1.06975411357875,0,0
NA,NA,-0.0159038650102378,0,0
NA,0,0.538930717398302,1,1
NA,NA,-1.7847166263677,0,0
4.09014251323635,1,-0.450105347817872,1,0
NA,NA,0.478496474306168,0,0
3.24823240941457,1,-0.346428572747648,1,0
NA,NA,-2.04428657828086,0,0
NA,NA,-1.48362599388729,0,0
NA,NA,-0.922956472241783,0,0
NA,NA,0.174244530667259,0,0
NA,NA,-1.81732318496419,0,0
NA,NA,0.500040679122927,0,0
NA,1,1.06354635357899,1,1
3.89226545391274,1,-0.565202660570903,1,0
3.96721312021652,0,0.944092998938885,1,0
NA,1,0.973098936350998,1,1
NA,NA,-0.0171660701106577,0,0
NA,NA,-0.359927350868906,0,0
NA,NA,-0.190184285527522,0,0
NA,NA,-1.87755309426937,0,0
NA,NA,0.560349532587586,0,0
3.2791476093486,0,0.33538474743254,1,0
NA,NA,-0.153022777564646,0,0
NA,NA,-2.71848745728651,0,0
NA,0,0.292217786590762,1,1
NA,1,0.565322207888516,1,1
NA,NA,-0.874218964168323,0,0
4.63201016873933,0,1.0090338680072,1,0
5.95321078899962,1,0.577055109325141,1,0
NA,NA,-1.18799741203433,0,0
NA,NA,-0.958594137083384,0,0
2.18564235737591,1,-0.220745542875477,1,0
NA,NA,-0.990504323908094,0,0
NA,NA,-1.04605522165573,0,0
NA,NA,1.35964791465518,0,0
0.71609980027557,1,-1.15592399628206,1,0
NA,NA,0.26084315779637,0,0
NA,NA,-1.55823647505566,0,0
1.57240268235632,0,-0.00714045431300919,1,0
3.72176337408468,0,0.567722227536647,1,0
8.28860946458991,1,1.11104418692594,1,0
NA,NA,-1.11934473018331,0,0
NA,NA,-0.745335689322329,0,0
NA,NA,0.89568526902501,0,0
NA,NA,0.590244427344547,0,0
NA,NA,-0.288462279506972,0,0
NA,NA,0.048163466406871,0,0
NA,NA,-0.488926055790904,0,0
NA,0,0.712986584937058,1,1
4.34053044877609,1,0.348591154474638,1,0
NA,NA,-0.0935614532345968,0,0
NA,NA,-0.845384979296857,0,0
6.25482953172794,1,0.277606233056156,1,0
1.38480415813511,0,-0.28890129987681,1,0
NA,NA,-1.8513267476268,0,0
NA,NA,-0.955468599993092,0,0
NA,NA,-1.68713584936332,0,0
NA,NA,0.933252713848061,0,0
4.378927584118,0,1.5139508755078,1,0
9.91975269159091,1,2.35428526164579,1,0
NA,NA,2.13661687737965,0,0
-0.486432075574241,0,-0.752573791675775,1,0
NA,NA,-1.25293572924985,0,0
2.03761483995554,0,-0.624828084817834,1,0
NA,1,1.27206446910862,1,1
NA,NA,-0.993816376439543,0,0
NA,NA,-0.708438488507119,0,0
NA,NA,-0.74678043290112,0,0
1.18695802748344,0,-0.277310210041919,1,0
2.42131034586135,0,0.659896700957193,1,0
NA,NA,-1.5121388803747,0,0
